document,product,source
이딴게 천만...?,the_kings_garden,watcha_reviews_low_integrated.csv
이 영화는 배우들의 연기가 정말 좋은 작품인 것 같습니다. 각 계절과 상자속 시련을 잘 표현해주신 유아인님의 섬세한 연기을 볼 수 있었으며 역시 사극장르에 빠지지 않으시는 송강호님의 연기또한 좋았습니다. 하지만 저에게 소재가 맞지않아 졸면서 봤기에 몰입은 하지 못한 것 같습니다.,sado,watcha_reviews_low_integrated.csv
발작버튼 : 남한산성,the_night_owl,watcha_reviews_low_integrated.csv
이렇게 찍어도 천만이 되는구나,the_kings_garden,watcha_reviews_low_integrated.csv
"모티브, 픽션이라는 말에만 의지하는 게으른 창작물. 이곳의 조선은 갓 들어온 의관이 맹인이라는 이유로 세자와 심지어 세자빈의 침전을 창틀너머 들락거리는 곳이며, 금군조차 무위로 이겨버리는 곳이다. 적장자와 그의 장자, 대군을 차치하고 소용 소생의 군이 왕위계승에 끼어드는 곳임은 말 할 것도 없고. 구라를 쳐도 말이 되게 구라를 좀 쳐야지.",the_night_owl,watcha_reviews_low_integrated.csv
이거 5점 준 사람들 부럽다.,myeongryang,watcha_reviews_low_integrated.csv
국뽕과 돈만 있다면 누구든지 만들 영화,myeongryang,watcha_reviews_low_integrated.csv
입맛에 맞지 않는 음식을 먹다가 도저히 다 먹지를 못한 느낌이었다. 특이한 연출 방식들이 보였으나 딱히 이해되지 않고 이해하고 싶지도 않았다.,decision_to_leave,watcha_reviews_low_integrated.csv
"20년 4월 21일 17:35 아류작이란 이름을 대기조차  너무도 초라한 작품 세상에  공공연하게 퍼져있는 10.26사태에 대해서 어떻게 표현할것인가? 영화로서의 남산의 부장들이 주려고 하는 메시지가 무엇인가? 사실전달이 목적인가? 재규어의 혁명가적 모습을 보여주고싶었던 것일까?   애초에 재규어는 혁명가가 될수없다.  재규어의 최후진술에는 애초에 선택지라는 것이 존재하지 않는다. 재판장에서 재규어가 말한 '자유민주주의의 회복'을 위해서라는 답변이 그저 재규어가 할수있는 최선의 답변이였을뿐. 혁명을 위한 일말의 준비도 되어있지 않은 그런 우발성 총격. 계획적이라고 하기에는 너무도 허술하기 그지없는 총격. 사건 뒤 차안, 중정 혹은 육본... 사이에서의 고민 그것 또한 재규어를 혁명가가 될수없게 만드는 바보같은 고민의 시간이다.  그 뒤 대머리가 청와대로 입성한다... 또 하나의 재앙의 시작이다. 또한 심히 거슬리는 차지철(이희준)의 연기과 전두환(서현우)의 연기. 마지막 술자리에서 차지철이 재규어를 꼴쳐본다든가 여성두명이 호들갑을 떤다든가 무튼 차지철과 전두환이 나올때마다 거슬리고 영화와 달리 실제의 모습을 아는데 그것을 제대로 표현하지 못하고 각색했다고해도 무척 볼품없다. 그리고 총을 가지고 궁정동 안가의 입성전 3인의 대화에서는 불안함과 초조함이라는 감정은 전혀 찾아볼수없다. 이게 말이 되는가? 의전과장 박선호는 재규어에게 경호원의 숫자를 애초에 4명에서 7명이라고 불러서 말했고 거사를 미루자고 제안하였으며 30분의 시간을 달라고 하였다. 극적인 템포를 위해서 라고는 하지만 그냥 너무 불편한 장면중의 하나이다.  영화적 가치가 매우 떨어지는 하나의 필름이다.",the_man_standing_next,watcha_reviews_low_integrated.csv
너는 명량이 아니다.  너는 한 영화의 대한민국이다,myeongryang,watcha_reviews_low_integrated.csv
보고 나서 기분 안 좋아지는 영화,parasite,watcha_reviews_low_integrated.csv
뭘?,parasite,watcha_reviews_low_integrated.csv
지루함의 끝판왕,sado,watcha_reviews_low_integrated.csv
"삶이 언젠가 끝나는 것이라면, 예술가는 사람들의 삶을 희망과 사랑의 색으로 칠해야한다",decision_to_leave,watcha_reviews_low_integrated.csv
"<상류층 기능론자가 교묘히 ‘잘’ 만든 영화, >
사실 봉감독이 기만적이라고 느껴질 정도다. 가난한 자의 올라오려는 의지를 결코 못이룰 계획이라는 잔인한 메시지와 더불어, 이런 영화를 보고 칸영화제에서 골져스- 브라보- 우리나라도 이렇다- 를 외치는 그 ‘귀한’ 상을 준 이들 역시 ‘상류층’ 이니. 이런 내용으로 상을 받는 봉감독과 가난을 단순 소재좋은 미적 ‘악세사리’로 소비하는 상류층들의 모습이. 그 영화제를 상상하자면, 이것 역시 쓴웃음 짓게되는 블랙코미디의 연장선으로 느껴진다. 한참 때탄 몇십만원짜리 골든 구스가 유행할때 이런말이있었다. ‘부자들은 자기들이 가진 것도 모자라 못가진 자들의 가난마저 가지려한다’ 그말이 참 뼈져리게 와닿았다. 극중 아들이 취미에 꽂혀 미국에서 직구한 ‘인디언’ 물품들. 잘 살펴보면, 당시 백인들에의해 자신들의 터전을 잃은 ‘소수자’이다. 그런 그들의 ‘정신’을 그저 돈으로 직구하고, 우스꽝스럽게 소모되는 자본주의적 상품으로만 사용하는 ‘부유한’ 집의 그 아들. 정말 이영화는 안의 내용도, 밖의 상을 탄 모습도. 그 얼마나 메시지를 잘보여주는지. 웃어야할지 울어야할지. 참으로 아이러니하다. 이런것까지 다 그의 설계였다면 박수쳐주고싶다.
-
브루주아들이 선별하고, 꼽아낸 이영화는 역시나 아이러니하게도 일반 대중(그들보다 낮은) 들에게 또 환호받는다 얼마나 좋은영화냐며ㅋㅋㅋㅋ 마치 자신을 먹여살린다며 박사장에게 충성을 외치는 지하실 인간처럼 ㅋㅋㅋ 진짜 기만적이다. 우리는 영화 속 그들을 보고 웃었으나, 우리의 자화상일 뿐이다. 지금을 보라. 단지 영화 속 그들의 모습이 극단적으로 극대화되어 표현되었을 뿐이지.
-
이런 교묘하게 잘 만든 영화가 짜증나는 건 실제로 현실에서 없는 자들을 마치 영화속 박사장에게 맹목적인 ‘충성’ 을 하는 그 지하실의 낮은 약자들처럼 만들어버리는 것이다.  영화를 보고 나온 사람들이-극에 따르면 주로 지하철을 타는 ‘그 계층’ 사람들-  ”맞다. 이건 걸작이야! 내가 기생충이었어! “ 혹은 마냥 저 지하실의 숨어사는 자들처럼 박수치며 충성하는 것이, 씁쓸하다. 여러분들 그건 아닙니다. 아니에요.
-
이 영화가 웃긴게 보고 나면 이상하게 뭐지, 그냥 기분이 좀 이상하네. 했다가 시간이 지날 수록, 곱씹을 수록 기분이 더 그지같아진다. ㅋㅋㅋㅋ 이걸 찬양하자니 진짜 영화 속 지하실에 사는 자와 내가 무엇이 다른가 생각이들어 별점 0.5를주겠다. 차라리 플로리다프로젝트를 보자.
-
그리고 영화 속 봉감독의 페르소나는 사실 부잣 집 아들래미같다는 생각이 든다. 유일하게 지하층 언어를 해석하고, 맡은 냄새를 거리낌 없이 내뱉는 걸보면. 유일하게 그들을 해석하며 표현하지만, 딱 그 현상을 읊는 것에서 멈춘다. 나아가지 않는다. 마치 이번영화의 봉감독처럼. 누가보기엔 의미있는것같고 창의적인것처럼 보이나 딱 어린아이가 읊는 계급제. 그리고 관객들은 박사장 아내처럼 온갖 수식어를 붙여가며 찬양한다. 아이이기에 사람들은 누구에게 책임을 물을수도 없이 난처하다. 그리고 극 중 딸래미가 이런말을 하지. 걔 사실 아무것도 없다고. 뭐 있는 척하는 거라고. 봉감독도 은근히 이런걸 숨김과 동시에 고해성사하고 싶었던건 아닐까? ㅋㅋㅋ
-
사실 이런 면에서는 연교가 관객들과 가장 맞닿아있다고 생각한다. 봉감독이 그려낸 이야기에 온갖 미사여구를 붙이는 역할. 그리고 연교 그 자체도 사실 ‘기생’의 포지션을 갖고있다. 무기력하게 흐물하게 누워있는 모습이나, 박사장의 부에 기대사는 모습. 그러나 마치 상류층마냥 타 기생충들을 제일 적극적으로 견제 및 봉합하는 모습은 우리를 그가 박사장(비교적 덜 기생의 이미지를 보이는) 과 같다 착각하게 한다. 그러나 연교는 자기가 기생하는 것을 모른다. 기생충의 최상위층이라하면 모를까. 사실이게 의미가 있을까 싶지만. 마치 난 이쪽에 속하지, 생각하며 자연스레 평가내리는 관객들처럼.
-
봉감독은 블랙코미디라 했지만, 실질적으로 코미디적 요소로 극대화된 대상은 하층, 최하층, 상층의 여성들(이들도 굳이 따지자면 상층은 아닌, 똑같은 기생포지션이라 생각든다) 뿐. 특히나 가난한 자는 엄청나게 코믹적으로 확대되었다. (가난만 강조하기 위해 어설픈 장치들이 많이보인다. 그러나 그가 블랙코미디를 표방했기에 넘어갈수는 있다.) 그러나 박사장은? 어떤 관객이 그에게 일어난 일에 대해 연민을 느끼는 이유는, 이 코미디 무대에서 봉감독이 거의 유일하게 ‘일반적’ 으로 세팅한 인물이 그이기 때문이다. (비교적 기생의 이미지가 덜 부각되고, 보통의 전형적 상류층 처럼 보이는) 이것이 불쾌하다. 참 치밀하고. 온갖것이 과장된 인물들 사이서 일반적으로 보이는 최상위 계층의 그가 그런 파국을 맞았으니 그 화살은 우스꽝스럽고 과장되게 표현된 가난한 자에게 돌아간다. 그리고 가난한 자는 추악한 자로 귀결된다. 사실 개그맨도 코미디 요소로 소수자를 상대할때 심혈을 기울인다. 그만큼 민감한 요소니까. 그런데 이 2시간 남짓의 블랙코미디 무대에선 그런것이 없다. 말그대로 무자비하게 하층, 최하층을 ‘기생충’이란 단어에 알맞게 재단하기위해 꾸역꾸역 모든 인물의 특징을 맞춰 괴상하게 잘라낸 느낌. 누군가는 감독이 어떤 편도 들지 않는다 말하지만, 과연 그런가?
-
단순히 게으름(백수 4인가족) 으로 가난이란 단어를 덮고 확대하는 이 영화는, 자칫 잘못하면 진짜 가난은 게으르기때문에 온다는 개념(상류층이 흔하게 주입하는 그것)을 불러일으킨다. 그래서 두렵다. 가난이란 단어는 하나지만 그 속내는 모두 다르다. 덧붙여 말하면, 온갖 충이 난무하는 시대에서, 스스로 기생충인가 자문하지는 말았으면 한다.",parasite,watcha_reviews_low_integrated.csv
조선왕조는 승정원과 실록의 밀착기재로 충분히 개인적이고 미시적이며 드라마틱한 서술 또는 해석이 가능하다. 그런데 왜 부자간의 가족 갈등 스테레오타입을 굳이 왕과 왕자 사이의 특수한 관계에 어거지로 쑤셔넣었을까? 미시역사와 구조해체에 대한 좌파적 집착과 몽니가 만들어낸 어처구니없는 시나리오가 만들어낸 해프닝인가?,sado,watcha_reviews_low_integrated.csv
"우리는 그저 기생충처럼 만 살지 않으면 되는거야..
욕심부리지않고 그냥 이대로..
우리에게 알맞은 집에서 알맞은 돈만으로 그저 살아가면 
그러면 되는거야",parasite,watcha_reviews_low_integrated.csv
영화가 너무 시끄럽다. 웃기려는데 안 웃기고 눈물 빼려고 별 짓 다하는데 감동적이지가 않음 보는 내내 너무 고통스러웠다,the_kings_garden,watcha_reviews_low_integrated.csv
"마지막 후손 드립은 용서할 수 없음
 강병구님, MJ Yoon님과 함께.",myeongryang,watcha_reviews_low_integrated.csv
도대체 이게 왜…,the_kings_garden,watcha_reviews_low_integrated.csv
판타지.,the_man_standing_next,watcha_reviews_low_integrated.csv
뭥미,decision_to_leave,watcha_reviews_low_integrated.csv
"'이것은 나랏일이 아니고 집안일이다' 
집.안.일!",sado,watcha_reviews_low_integrated.csv
22.02.04.,the_man_standing_next,watcha_reviews_low_integrated.csv
신파만 있고 내용이 없네,sado,watcha_reviews_low_integrated.csv
이상과 혁명  그리고 독재의 딜레마,the_man_standing_next,watcha_reviews_low_integrated.csv
최 악 중의 악,decision_to_leave,watcha_reviews_low_integrated.csv
팜므파탈 영화에서 제일 중요한건 여주의 퇴폐적인 매력이고 남주의 타락인데 해준이 어떤 부분에서 서래에게 사랑에 빠진건지 이해가 안된다. 그렇기에 그들의 사랑이 와닿지 않았고 서래를 더 경계하게 만들었다. 사랑의 시작을 이해하지 못한 나는 피날래가 오기도 전에 영화를 껐다. 무뢰한의 전도연보다 훨씬 매력적이지 못한 탕웨이.,decision_to_leave,watcha_reviews_low_integrated.csv
연기는 좋았으나 소품이 아쉽다.,the_man_standing_next,watcha_reviews_low_integrated.csv
천만영화에 기여한 내자신이 싫다.,myeongryang,watcha_reviews_low_integrated.csv
봉사가 나라에 봉사하다가 봉변 당하는 이야기.,the_night_owl,watcha_reviews_low_integrated.csv
후... 최악이었다. 이렇게 개판으로 그려내도 1700만을 찍게하는 이순신 장군님의 위엄...대단하도다.,myeongryang,watcha_reviews_low_integrated.csv
"추락을 유희거리로 소비하고 싶지 않다. 누군가의 현실을 전시하고 관람하며 손가락질하거나 아름답네 마네 왈가왈부 하고 싶지도 않다. 더 나아가 그걸 보며 내 현실을 위로하고 싶은 마음은 조금도 없다. 
나오는 인물 어느 하나 이해가 가는 인물이 없고 대체 왜? 갑자기? 하는 물음표만 연속해서 존재한다.
공감없이 소재로만 이용될 때 누구나 막연하게 떠올릴 법한 이 뻔한 이야기들이 얼마나 끔찍할 수 있는 지 깨달았다. 폭력적인 영화였다.",parasite,watcha_reviews_low_integrated.csv
개무섭다,the_night_owl,watcha_reviews_low_integrated.csv
"영화가 엄청 지루하며, 뻔한 스토리 멜로 스릴러 영화. 뭐시 칸국제영화제등 수상 동력여?",decision_to_leave,watcha_reviews_low_integrated.csv
지루하기 짝이 없다가 마지막 소간지님 등장하사 요다님 앞에서 장기자랑 하신다고 할 때 랩하시면 어쩌나하고 오열.,sado,watcha_reviews_low_integrated.csv
서사와 연출이 모두 유치해서 참기 힘들었다,decision_to_leave,watcha_reviews_low_integrated.csv
봐도 못 본것이다.,the_night_owl,watcha_reviews_low_integrated.csv
"감정선이 몰입이 잘 안됐음😶
영화관 자체도 너무 사람들이 많아서 불편했던 것도 있구
이젠 영화관보단 집에서 편하게 보는게 최고
역사적 사실만 본다면 너무나도 어린 나이에 죽음을 당했다는게 말도안되지만,,
좀 더 잘 풀어낼 수 있었다면,, 박지훈 연기는 역시 좋았고 유해진도 좋았지만 연출이나 흐름이 아쉬웠다",the_kings_garden,watcha_reviews_low_integrated.csv
조선시대에도 빛이나는 유아인의 라미네이트,sado,watcha_reviews_low_integrated.csv
"돌아버린 자살 설계만 머릿 속에 남음 저도 바다 좋아하지만 그정돈 아닌데...  대표적으로는 이 영화,<쓰리몬스터>,<친절한 금자씨>,<박쥐>,<아가씨> 그 외에도 짜잘짜잘하게. 박찬욱은 학대받는 여자 이미지를 상당히 좋아한다.",decision_to_leave,watcha_reviews_low_integrated.csv
너무 과했다는 생각이 든다 ㅠㅜ... 초반부터 분장 때문에 영화의 첫 인상이 안 좋아져서 그런가? 뭔가 자꾸 핀트가 어긋나는 느낌이 들었다,sado,watcha_reviews_low_integrated.csv
"사극 배경으로 만들어진 여러 한국 영화가 있는데 왕의 남자부터 시작하여 광해, 관상 , 사도 , 남한산성 등등 가장 최근에 나온 올빼미가 제일 별로였다.  주조연 배우들에게서 나오는 무게감이나 분위기 부터 다르다고할까.. 어떤 배우가 어떤 배역으로 출연하는지에 따라 관람하는 입장에서 흥미를 갖고 보게될지 아닐지가 분명하다. 유해진 배우가 인상을 쓰며 연기할 때마다 곧 웃긴 멘트가 나올 것만 같았다.  어두운 씬이 많았던 것에 비해 기억나는 스릴 서스펜스 씬이 한 장면밖에 없다",the_night_owl,watcha_reviews_low_integrated.csv
애국심에 기댄 쓰레기 영화.. 보다가 내내 실소만 터트리고 천만이 넘게 봤다는 것에 다시한번 어이없어졌던...,myeongryang,watcha_reviews_low_integrated.csv
시침만 할줄 알았던 사람의 영웅 심리가 이렇게 무섭습니다.,the_night_owl,watcha_reviews_low_integrated.csv
"한참 몰입해서 보다가 소경이 히어로가 되는 순간부터 전개도, 대사도.. 봐줄 수가 없었다. 연기력이 아깝다..",the_night_owl,watcha_reviews_low_integrated.csv
두번 볼 만한 영화는 아님 내부자들은 뽀록이었음  그때 그 사람들이 훨씬 재미있었음.,the_man_standing_next,watcha_reviews_low_integrated.csv
송강호는 위대하다,sado,watcha_reviews_low_integrated.csv
세상이 날 상대로 구라치는거같음,the_kings_garden,watcha_reviews_low_integrated.csv
서래는 왜 그런 남자들과 결혼했어야만 하고 마지막엔 자살했어야 하는 건가요... 징그럽다...,decision_to_leave,watcha_reviews_low_integrated.csv
그저 예쁘게 꾸며놓은 불륜 날 앞에두고 내로남불중 내가 하면 로맨스 스토리를 장황하게 2시간동안 떠벌거리는걸 내가 들어준 기분 결국은 불륜이네 하면 뭐하나 안해본 니가 뭘 알겠어ㅋㅋ? 라는 식의 영화다 완전 어쩌라고..,decision_to_leave,watcha_reviews_low_integrated.csv
좋은 소재와 그렇지못한 스토리,the_night_owl,watcha_reviews_low_integrated.csv
나에겐 영원히 미결일 영화.,decision_to_leave,watcha_reviews_low_integrated.csv
대감독병 걸린 사람의 영상으로 똥 갈기고 / 설사 싸대는 영화. (+ 이걸 빨아주는 개돼지들의 환상의콜라보)  내용이 불륜인걸 떠나서 이야기의 개연성도 없고 그냥 멋잇고 감각적으로 보이는 연출에 혈안이된 예쁜똥 그잡채.  홍대병은 약도없다던데.,decision_to_leave,watcha_reviews_low_integrated.csv
역겹고 찝찝하고 멀미나는 영화. 잘 짜인 영화라는 건 공감하지만 진짜 내 취향 아니다,parasite,watcha_reviews_low_integrated.csv
남산의 졸개들. 폼만 잡고 알맹이는 없다.,the_man_standing_next,watcha_reviews_low_integrated.csv
차라리 불멸의 이순신을 보세요..,myeongryang,watcha_reviews_low_integrated.csv
"자본주의의 열차를 폭파시키고 설원을 헤매다 돌아온 봉준호는 돈 맛, 상 맛이 많이 그리웠던 모양이다. 상 받으려 작정하고 다 내다 팔아 만든 것 같다. 웃는 관객들을 전혀 공감할 수 없었다. 역겹다.",parasite,watcha_reviews_low_integrated.csv
실수로 누른 게 아니다.,parasite,watcha_reviews_low_integrated.csv
"인디안 놀이
<  인디안놀이  >
  높은 곳에 거하며
돌에 의미를 부여하는 자
이름 붙이는 계층
계도하며 호통치는 사람.
  그 의미를 끌어 안고도
제대로 간수하지도 부리지도
못하고 되려 무게에 내려쳐진 인생.
  오르지 못할 계단을 노래하면서도
본인이 있어야 할 자리를 찾은 것과
같이 차가운 물 속에 다시 잠긴 돌.
  절망에 빠진 자의 눈을 바라보며
앞으로도 희망은 없을 거라 속삭이는
인간으로서의 쾌락, 카타르시스.
  학살하고 수탈하며 병탄된 끝에
무신경한 아이의 한낱 놀잇감으로
소비되는 그들의 정체성과 영혼.
  다시 소비되어버린 그들과 그들
이웃의 이야기, 다시금 부여 된 의미.
  그것은 우둔한 우리의 꿈, 그리고
놀잇감.",parasite,watcha_reviews_low_integrated.csv
"줄거리에 흠칫, 연기에 흠칫.",the_night_owl,watcha_reviews_popular_integrated.csv
항준이형 이 정도면 잘 뽑힌 편이지,the_kings_garden,watcha_reviews_popular_integrated.csv
완전 별로..  평론가들이 극찬하길래 봤는데 나랑은 안 맞는걸로.. 박찬욱과도 마침내 헤어질 결심,decision_to_leave,watcha_reviews_popular_integrated.csv
잉크가 물에 퍼지는 듯한 치열한 로맨스 영화  마지막 영화 크레딧이 인상적이다,decision_to_leave,watcha_reviews_popular_integrated.csv
ㄹㅇ 연기만큼은 이병헌... -20.01.26 메가박스 마산,the_man_standing_next,watcha_reviews_popular_integrated.csv
"""품위는 어디에서 나오는지 알아요? 자부심이예요!""",decision_to_leave,watcha_reviews_popular_integrated.csv
부모의 지나친 교육열이 아이의 인생을 망칩니다.,sado,watcha_reviews_popular_integrated.csv
짙은 안개 속에서 헤매다가 내면의 바다 깊은 곳에 빠져버렸구나,decision_to_leave,watcha_reviews_popular_integrated.csv
"장항준 감독은 과연 이 영화에 대해 어떤 자부심을 품고 있을까. 본인의 최고작이 될 것이라는 일각의 반응에 스스로는 정말 만족하는지, 그렇게 하고 싶다던 영화를 드디어 손에 쥐고서 고작 이런 적당한 결과물에 안주하는 것인지 묻지 않을 수 없다. ​  영화의 본격적인 동력이 되어야 할 노산군과 유배지의 만남 이전, 서사를 끌고 가는 건 유해진의 조잘거리는 재잘댐뿐이다. 짜증을 유발할 정도로 시답잖은 개그는 사극 특유의 익살을 넘어 인물들을 멍청하게 보이게 만들며, 보는 이로 하여금 민망함에 고개를 돌리게 한다. 유해진과 오달수를 앉혀놓고도 웃음을 끌어내지 못한다면.  단종의 유배라는 이미 잘 알려진 역사적 비극을 다뤘다면, 유배지 사람들과 단종이 부대끼며 서서히 마음을 열어가는 과정을 느리고 긴 호흡으로 담아냈어야 했다. 관객이 기대한 것은 그 소박한 일상 속에서 배어 나오는 진한 여운이었으나, 이 영화는 그런 정서적 여유를 전혀 보여주지 못한다.  대신 한명회와 금성대군의 파편적인 스토리들을 사족처럼 이어 붙였을 뿐이며, 사극의 모든 관습을 기계적으로 때려 넣으면 안전할 것이라는 안일한 계산만 엿보인다. 결국 마지막 순간 노산군의 죽음을 빌미로 감정을 쥐어짜며 울라고 협박하듯 마무리된다.",the_kings_garden,watcha_reviews_popular_integrated.csv
지루하고 또 단순하다 후반부의 해전씬이 전반부의 지루함을 해결해주기는 역부족 이미 너무지쳤기에 애국심과 하품 없이는보기힘든 영화,myeongryang,watcha_reviews_popular_integrated.csv
조선 왕조 오백년 중 타임머신이 있다면 가장 보고 싶었을 사건의 숨겨진 공백을 야심에 찬 상상력으로 채워넣는다.,the_night_owl,watcha_reviews_popular_integrated.csv
세속의 더러운 이야기를 들은 귀를 씻는다. 하지만 그 입에서 거쳐 나온 말들은 허공의 날라가는 화살보다 못한 말들만 해댄다. 이런 이기적인 아버지를 용서 해야 하는 것인가?,sado,watcha_reviews_popular_integrated.csv
