user_name,rating,review_text,likes_count,replies_count,created_at,movie_id
CGV SVIP,1.0,래브라도 리트리버도 여기 호랑이 씨지보다 민첩하다,7,0,2026-02-17T13:06:55+09:00,the_kings_garden
시금치,1.0,"이런 영화가 천만 에휴 진짜 한숨만 나온다
소재가 아무리 좋아도 연출력과 대본이 수준이하인데
뭘 바라겠나",5,0,2026-03-05T00:53:37+09:00,the_kings_garden
독버섯스무디,1.0,진부하다는 말을 하는 것조차도 진부하게 느껴질 정도,5,0,2026-03-01T21:57:46+09:00,the_kings_garden
하이트화임,1.0,"억코믹 요소와 촌스러운 연출(한명회 등장 때마다 천둥번개 장대비 등)이 과했고 불필요한 장면이 많아 아쉬웠다. 어디까지 사실을 기반으로 고증된 것일지 궁금할 정도이다

다만 오랜만에 사극을 접해서인지 상상력이 가미된 조선시대(갓의 형태가 신선했다 여름의 계절적 특징이 반영된 발 재질인 것일지)와 단종을 보는 것이 흥미로웠다

또항 영화를 예매한 이후 한국사에 관심을 가지며 각종 자료들을 찾아보게 되었고 엄흥도라는 인물을 알게 된 것이 내게 끼친 긍정적 영향이라 할 수 있겠다. 여름의 한국은 아름답다",5,0,2026-02-20T22:44:13+09:00,the_kings_garden
박평이정성진동식일베듀냐(ebsi),1.0,이혼명령,5,0,2026-02-06T15:15:32+09:00,the_kings_garden
mimi,1.0,진짜 슬퍼서가 아니고 이거 돈 주고 시간 들여 본 게 짜증 나서 눈물이 낫음.. 0점을 주고 싶지만 0.5점이 최소여서 박지훈 연기랑 얼굴값이라 생각…,4,0,2026-03-16T03:49:37+09:00,the_kings_garden
디드,1.0,"장항준 감독 영화는 죽을때까지 볼일없을듯..
억지 신파, 2000년대 웃음코드, 뻔한 전개...
1200만 영화라는게 개탄스럽다정말",4,0,2026-03-14T23:17:07+09:00,the_kings_garden
장수,1.0,"가볍고 가볍다.
역시나 역시였다.
어떻게 이렇게 가벼울수가...

주변 사람 여럿 피곤 하게 만들고
폐 끼치는 못난 주인공을
왕으로 떠 받드는,
(뭐 해 준 것도 없음 ㅋㅋㅋㅋㅋㅋㅋㅋ)
마을 사람들을 그런 무지한 백치로 만드는
작가나 감독이나....

이걸 천만이나 봤다는 게
믿기지가 않는다.

한국영화 믿어주는
우리나라 관객들한테 고마워 해야지

영화 수준이 높은 건 절대 아니다.

장항준, 영화 접고
그냥 술이나 마시고
나 천만 영화 감독이라며 자위하시면서
가벼운 얘기나 떠들고 사시길.",4,0,2026-03-14T23:04:50+09:00,the_kings_garden
이채영,1.0,헐 오달수 왜 나오는거임,4,0,2026-02-27T17:49:58+09:00,the_kings_garden
희원,1.0,시작부터 끝까지 헐겁고 엉성하다.,4,0,2026-02-22T02:35:33+09:00,the_kings_garden
ㅇㅈ,1.0,"연출에 대해선 앤디워홀의 명언이 생각난다
유명해져라 그렇다면 당신이 (중략)",4,0,2026-02-19T00:23:31+09:00,the_kings_garden
릴라,1.0,"감독같이 한없이 경박하고 유치하고 가볍다
박지훈과 마케팅업체의 승리",3,0,2026-03-13T10:40:47+09:00,the_kings_garden
황금빛,1.0,장항준 감독은 사주팔자가 좋나벼..,3,0,2026-03-07T11:17:27+09:00,the_kings_garden
이준영,1.0,"처참한 개연성
감정을 쌓아올리는 과정도 빈약하다
작은 감동에도 눈물이 자주 나는 편인데,
나는 지인들의 눈물을 이해하기 어렵다",3,0,2026-03-06T23:34:07+09:00,the_kings_garden
신첼로,1.0,내가 이렇게 대중과 동떨어진 사람이었나,3,0,2026-03-06T21:40:29+09:00,the_kings_garden
Ellis K,1.0,세상은 언제나 나를 속이려만 드는 것 같다.,3,1,2026-03-02T14:49:06+09:00,the_kings_garden
눈송1,1.0,"왜 800만..?

왕과사는남자가 어떤 생각을 하는지 어떤 생활을 하는지 보여줄 줄 알았는데
그냥 역사책을 구린 미감으로 재생시켜주는 영화였다.
어떤 상상력도 자극시키지 못하는, 어느 민속박물관에서 설명하려고 급하게 만든 영상느낌.

개연성도, 말하는 바도, 편집의 다양성도 없어서 완전 실망이다",3,0,2026-03-01T16:49:03+09:00,the_kings_garden
aeun,1.0,세상이 나를 속이는 것인가..?,3,0,2026-02-23T22:20:04+09:00,the_kings_garden
나일로,1.0,너무잼없음!! 마지막에 유해진이 엉엉우는데 왜우는지몰게슴 love 아니면 이정도의 헌신이 증명이 않되능데 이건 bl물도아니자늠 대체 멍미?,3,0,2026-02-22T01:32:05+09:00,the_kings_garden
유칼리툽스굽스,1.0,왕과 호랑이로 제목 바꿔라,3,0,2026-02-18T23:42:33+09:00,the_kings_garden
최고,1.0,역사왜곡과 신파의 대환장 콜라보.. 모자란 감독의 역량과 그걸 상쇄하는 배우들의 연기,3,0,2026-02-17T11:46:06+09:00,the_kings_garden
hier,1.0,"이런 영화보면서 우는 사람들에게 내가 묻겠다 이말이야
21세기 한국의 수양대군이 누구지?",2,0,2026-03-14T16:21:56+09:00,the_kings_garden
물고기,1.0,"세상과 광고가 또 나를 속였다
모든 제작비를 광고비에 쓴 걸까?

공간에 대한 설정도 헷갈린다. 왔다갔다하기 힘들다면서 엄청 잘 드나들고.. 억지 우정과 ㅜ 억지 주민 사랑.. 하 ..,,,,,…!! 어떻게 그런 대사로 우정이 싹트지.. 아들 곤장 맏은 건 어떻게 된 건데.. 각 인물들의 변화와 각성이 납득이 안되는 유치하고 해괴한 연출법. 차라리 전통적으로 가지…
기대하며 같이 보러 간 엄마는 유튜브를 너무 많이 봤다. 유튜브에서 나온 내용과 영상은 다 어디갔나.. 주민들이 흩어져 살고 20년동안 말 안 한장면 삭제된 거냐 물어보샤서 마음이 아팠다. 🥺 어른들을 속이지 말라!!!!!!",2,1,2026-03-12T22:07:12+09:00,the_kings_garden
성이름,1.0,이딴게 천만...?,2,0,2026-03-12T21:17:45+09:00,the_kings_garden
기무선,1.0,미국 특수부대 수면법도 못 재운 날 왕사남이 빈사상태로 만들어줬다,2,0,2026-03-11T02:07:09+09:00,the_kings_garden
조원성,1.0,이딴게 1000만이라는게 개탄스럽다,2,0,2026-03-08T01:06:49+09:00,the_kings_garden
안현서,1.0,이딴게천만영화냐,2,0,2026-03-06T14:13:35+09:00,the_kings_garden
핑구,1.0,"보다가 1시간 20분만에 탈주
옆에 엄마 없었으면 20분만에 나왔을듯",2,0,2026-03-04T15:43:56+09:00,the_kings_garden
T'chilla,1.0,"보는 내내 너무 지루했다. 재미있지 않은 코미디, 유해진의 연기, 계속 흐름을 끊어 먹는 연출. 마지막 감동할 수 있는 장면에서 조차 집중이 안 됐다. 역시 관객수 기록 같은 기사에는 흔들리지 않아야 한다.",2,0,2026-03-02T22:55:49+09:00,the_kings_garden
닌자개구리,1.0,오달수 정진운 -2.0,2,0,2026-02-26T21:48:18+09:00,the_kings_garden
3s4h,1.0,이런 영화야말로 ott 2배속으로 봐도 되는 영화,2,0,2026-02-25T21:53:05+09:00,the_kings_garden
인성씨,1.0,"한 번 쓰고 버려지는 조연들…
수준 낮은 연출과 끔찍한 개연성…
소재와 두 배우가 모든 걸 다 해준 영화…

영화 흥행이 잘 될수록 내 뇌만 녹음
아임그루트",2,0,2026-02-22T13:36:42+09:00,the_kings_garden
전동렬,1.0,EBS 방송용으로는 좋을 것 같아요,2,0,2026-02-15T10:52:36+09:00,the_kings_garden
방구석아티스트,1.0,"장항준 감독님은 영화 찍으시면 안되겠다...
차라리 광고가 어울릴것같아",2,0,2026-02-14T01:18:49+09:00,the_kings_garden
다발라머거버려,1.0,"이홍위에 대한 몰입이 부족하다. 관객 입장에선 전개가 너무 빠르고 영화 전반적으로 공을 들이지 않은, 싼티가 나는 부분들이 많았다. 초등학교. 연극의 전개를 보는듯한 기분",1,0,2026-03-20T14:34:53+09:00,the_kings_garden
쿠로마니,1.0,시간 ㅈㄴ아깝네 이런건 박물관에서나 틀어라,1,2,2026-03-19T22:00:00+09:00,the_kings_garden
두유,1.0,어떤 감흥도 없었고 기억 나는 건 구린 호랑이뿐,1,0,2026-03-19T00:21:56+09:00,the_kings_garden
clark91,1.0,왕을 파는 남자,1,0,2026-03-12T14:38:14+09:00,the_kings_garden
LUMOS,1.0,"유해진 자 갑니다~ 들어 갑니다아~~! 할 때 몰입이 와장창
어딜 자꾸 가요ㅠㅠ
개그요소가 넘 저속함 쌍욕밖에 할 게 없나
뭔가 캐릭터들 개성은 있는데 생명이 없는 느낌
모든 조연들이 그저 주인공들의 서사를 위한 도구로 쓰여지는 것 같음

박지훈 눈빛 3점
전미도 예쁘다(저 여자입니다) 5점
엄마랑 같이 봄 3점
호랑이, 나비, 노루 씨지 에바 -1점
활쏘는 폼 누가봐도 이상(몰입방해할정도) -2점
고증 하려는 시도 조차 안한 단어 선택과 대사 -1점
오달수 왜 나옴? 그남들 카르텔^^  -오조오억점

도합 대충 저 밑에 마이너스로 0.5점 드립니다",1,0,2026-03-11T01:21:56+09:00,the_kings_garden
나는외계인과의조우를꿈꾼다,1.0,(영화와는 별개로) 단종업 단종업,1,0,2026-03-10T20:59:23+09:00,the_kings_garden
🏠 ໊,1.0,감독이 유튜브 나와서 쥰내게 꺼드럭대는것까지 추측가능한 영화,1,0,2026-03-08T18:00:39+09:00,the_kings_garden
조기,1.0,이딴게 천만?,1,0,2026-03-07T19:24:20+09:00,the_kings_garden
존말코비치파라다이스,1.0,못해도 드럽게 못한다,1,0,2026-03-06T22:28:22+09:00,the_kings_garden
아니,1.0,악플조차달고싶지않음,1,0,2026-03-06T17:11:09+09:00,the_kings_garden
Koi,1.0,ㄹㅈㄷ(negative),1,0,2026-03-04T15:42:56+09:00,the_kings_garden
제로시스터,1.0,"(그럴거 같아 미루고 미루다 봤는데) 예상보다도 더 쓰레기. 쓰레기 각본, 쓰레기 연출, 발연기의 향연(전미도만이 고군분투 연기). 무고증, 똥고증, 뇌피셜고증. 황당무계 설정의 연속극. 이게 백만도 아닌 천만? 대한민국 영화사의 치욕. 역사상 가장 나쁜 천만 영화도 이것보다 백배는 나았다.
* 호랑이에게 네 이놈 하는 장면에서 결국 어이 가출 ㄷㄷㄷㄷ",1,0,2026-03-03T20:53:25+09:00,the_kings_garden
임영훈,1.0,"바이럴 너무심한데 ㄹㅇ 이게 이정도라고?
호랑이 시쥐 개에바야 진짜",1,0,2026-03-03T00:44:49+09:00,the_kings_garden
이성민,1.0,노잼,1,0,2026-03-01T21:20:40+09:00,the_kings_garden
김봉봉,1.0,"허술하게 웃기려고만 안했어도 기본은 했을 영화
트름 개그 웃기지도 않고 호랑이 죽는장면이 제일 웃겼음
이런 영화에 돈이랑 시간쓸때면 화가남",1,0,2026-02-28T20:29:04+09:00,the_kings_garden
정은지,1.0,참 뭉툭한 영화… AI에게 아주 기본적인 프롬프트만 주고 각본 써달라 그럼 이렇게 나올 듯… 감독의 게으름에 놀라고 옴… 하지만 배우들은 최선을 다했다.,1,0,2026-02-28T16:02:41+09:00,the_kings_garden
하니카이야,1.0,"고정되어 있는, 역사라는 소재를 가지고 태만하게 진부하게 연출한 것을 연기력으로 어정쩡하게 덮으려니 이 영화 자체에 공감이 불가능하다.",1,0,2026-02-21T17:51:57+09:00,the_kings_garden
엠투더제이,1.0,"이딴게 300만…?
이런 각본, 이런 연출에 이 정도 배우들이 나와 열연을 펼치는 걸 보면서 한국 사회에서 인맥이 얼마나 중요한가 또 한 번 깨달았다.",1,0,2026-02-18T23:10:08+09:00,the_kings_garden
피카츄라이츄,1.0,조선시대판 7번방의 선물,1,0,2026-02-18T00:33:45+09:00,the_kings_garden
피터,1.0,차라리 넷플릭스에 나오는 게 더 흥행될 듯,1,0,2026-02-16T18:37:33+09:00,the_kings_garden
정동관,1.0,"현실고증도 하고 싶고, 개그도 치고 싶고, 신파도 넣고 싶고",0,0,2026-03-18T13:48:14+09:00,the_kings_garden
송현,1.0,쓰레기같은 영화. 유해진과 박지환이 재미 하나도 없는 슬랩스틱 벌일 때 영화관 나왔어야 했다.,0,0,2026-03-18T10:35:42+09:00,the_kings_garden
박지훈,1.0,너무 재밌어서 나만 알고 싶어서 1점 줌ㅎㅎ.. 이미 너무 유명해져버렸지만..! 난 5번 봤다고ㅠㅡㅠ,0,0,2026-03-16T01:41:46+09:00,the_kings_garden
Uni,1.0,감독이 얼마나 개꿀라이프를 살고있는지 알수있음,0,0,2026-03-15T22:29:43+09:00,the_kings_garden
핸수,1.0,돈아깝네요. 썸녀없었으면 그냥 나갔을듯,0,0,2026-03-15T21:36:50+09:00,the_kings_garden
noname,1.0,일단보쟤서 봤는데 연기력에 이끌리듯이 울뻔하다가 그 장면 음악이 내 취향이 아니라서 눈물 쏙 들어감 영화 자체가 10분 요약같이 흐름이 뭔가 중간중간 끊기는 느낌이고 천둥번개 뭐야?!그리고 오달수 왜나옴???,0,0,2026-03-15T03:06:08+09:00,the_kings_garden
김상현,1.0,이게 어떻게 천만,0,0,2026-03-14T18:24:21+09:00,the_kings_garden
샤코,1.0,영화를 좋아하는 사람에게는 비추…,0,0,2026-03-14T18:19:38+09:00,the_kings_garden
hongpaksa,1.0,탄탄대로인 척하는 게으름,0,0,2026-03-14T16:40:22+09:00,the_kings_garden
김도엽,1.0,"흥미로운 소재 훌륭한 배우 부족한 개연성 아쉬운 스토리

요즘 한국영화의 현실을 잘 보여주는 영화

보는 내내 단종의 암살에 대한 두려움과 왕과 백성의 신분으로 인한 갈등 등 개연성을 불어넣어줄 빈틈이 보였고

폐위 당한 단종의 목숨을 가지고 권력 싸움하는 금성대군과 한명회를 좀 더 흥미롭게 그려낼 수 있었을텐데라는 아쉬움이 가득한 영화였다.

그리고 소재가 소재인 만큼 관상에 등장했던 배우들이 잠깐씩 등장 했더라면 그걸 보는 재미도 있었을텐데라는 아쉬움도 남았다.(수양대군 이정재)",0,0,2026-03-14T05:42:26+09:00,the_kings_garden
와이알,1.0,"옥타브 하이톤 옥타브 하이톤..

일본은 천만이 국보인데..

그래도 우리말 쓰는이라면 유해진 열연에 울컥하지않을수 있을까",0,0,2026-03-14T02:41:48+09:00,the_kings_garden
부장,1.0,"박지훈 연기 꽤 잘해서 놀랐고

감독은 오달수를 왜 썼는가?
알았으면 안 봤을 터",0,0,2026-03-11T16:13:06+09:00,the_kings_garden
온이기리,1.0,"아쉽다 ㅠㅠ…
밧줄 포인트 참 좋았는데
좋은 연출이 있었지만 비주얼로 잘 풀지못한,,,",0,0,2026-03-11T00:26:22+09:00,the_kings_garden
영또숙,1.0,진짜 이게 한국영화의 현실이냐 갑갑하다,0,0,2026-03-10T05:26:57+09:00,the_kings_garden
늘늘,1.0,한 배우가 문제인 영화,0,0,2026-03-09T13:22:12+09:00,the_kings_garden
Hyoyoung Heinz Kim,1.0,이렇게 얼빠지는 영화는 또 처음이네,0,0,2026-03-09T00:28:36+09:00,the_kings_garden
영화봐ye,1.0,드라마보다 못 하노,0,0,2026-03-08T23:53:19+09:00,the_kings_garden
고심,1.0,"성범죄자 1명당 별 1개씩 마이너스
아 별 0개는 안되니까 0.5점",0,0,2026-03-08T20:51:33+09:00,the_kings_garden
엥무새,1.0,천만의 의미를 바꾼 역사적인 영화네,0,0,2026-03-07T17:05:18+09:00,the_kings_garden
정현주,1.0,그냥그럼 3점,0,0,2026-03-06T19:00:54+09:00,the_kings_garden
웅이,1.0,그냥 자기를 택함…..,0,0,2026-03-05T23:01:08+09:00,the_kings_garden
유리,1.0,성범죄자 옹호,0,0,2026-03-04T23:55:12+09:00,the_kings_garden
황은혜,1.0,"뭔가 두시간동안 쇼츠 모음 본 느낌?
자꾸 나한테 사기를 친다
카메라 줌인땡기고 소리 뭐 깔짝 해서 내가 몰입한다고 느끼는 착각 준다
자꾸 착하고 예쁜 장면 잔뜩넣어서 걍 광고 cf 보는 것 같다
나는 이준혁(?)이 뭐라도 할줄 알앗다 근데 앉아서 -할거야! 라고 말만하다 끝남..0-0…",0,0,2026-03-03T23:10:47+09:00,the_kings_garden
미란,1.0,영화가 장항준같았음,0,0,2026-03-03T21:12:23+09:00,the_kings_garden
esfj,1.0,"감독한테 실망한 점 1위 오가 나온점
결국 끼리끼리구나",0,0,2026-03-03T07:51:22+09:00,the_kings_garden
Un oiseau noir,1.0,사람 좋은 것과 작품성은 정말 별개구나,0,0,2026-03-03T01:16:22+09:00,the_kings_garden
dAhYEon,1.0,영화 제작비가 아깝다,0,0,2026-03-02T01:52:34+09:00,the_kings_garden
Wookie,1.0,"유해진의 연기, 박지훈의 눈빛만 담은 작품",0,0,2026-02-25T03:02:59+09:00,the_kings_garden
kiiiwiii,1.0,언제 담백한 사극이 나올까. 별 없음 안되는 게 안타깝다,0,0,2026-02-22T17:25:27+09:00,the_kings_garden
11월의 우주선,1.0,세상 모든 영화가 사라진다면,0,0,2026-02-22T06:43:04+09:00,the_kings_garden
슈크레,1.0,연출력이 참담하다,0,0,2026-02-17T23:42:22+09:00,the_kings_garden
김해인,1.0,"진짜.. 개쓰레기영화.. 명절날 기분만 잡침
볼 건 박지훈의 눈망울밖에 없음",0,0,2026-02-17T18:21:26+09:00,the_kings_garden
김재형,1.0,이 좋은 소재에 연출이… 20년은 역행한듯,0,0,2026-02-17T17:48:15+09:00,the_kings_garden
송승보,1.0,이런 재료로 이런 요리를 하는 요리사가 꼭 쉐프여야 할까...?,0,0,2026-02-17T00:00:15+09:00,the_kings_garden
멍뭉이,1.0,웹드 재질,0,0,2026-02-16T19:43:48+09:00,the_kings_garden
하면된다,1.0,아니 왜 조작 아이돌 나오는거지?,0,1,2026-02-04T23:18:35+09:00,the_kings_garden
RI,2.0,오달수 나옴. 이것만으로 어떠한 평가도 포기함,134,1,2026-02-05T23:19:17+09:00,the_kings_garden
Insomniac,2.0,"• 조선시대에도 코웃음치며 비난받았을, ‘구태’의 끔찍한 연출력을 뻔뻔하게 뽐내는 장항준. 잘 하시던 ‘꼬꼬무’만, 그대로 하시면 될 것 같습니다.
• 과연 지금 보고 있는 이게 2026년의 촬영물이 맞는지. 내 두 눈이 잘못된 줄 알았던 지난한 2시간. ‘전설의 고향’급 한명회 천둥번개에서 터지는 웃음 참느라 눈물이 나던.
• 차라리 채널A 「천일야사」 PD님을 데려왔다면 이보다도 더 싸고 잘 먹히게 찍었을 것 같은데. 꼴에 영화라면서 편집은 오히려 재연 드라마보다 더 못하던데, 뭘.
• 배우들의 발군의 연기력, 그 처절한 발버둥에 생기지 않을 수 없었던 동정심까지, 노리신 거라면 참으로 환상적입니다그려.",49,0,2026-02-07T22:17:24+09:00,the_kings_garden
최재우,2.0,프로아나으리 밥 먹이기 대작전으로 50분 씀,30,1,2026-02-14T11:45:37+09:00,the_kings_garden
코메트,2.0,"단종의 장례를 치러준 사람을 모티브로 한 영화. 실제 역사는 유교적 충성심에 기반하여 장례를 치러주었지만 영화에선 상상력을 가미하여 우정, 브로맨스 등에 기반한다. 그러나 스토리에서 이 우정이 쌓여가는 과정을 충분히 보여줬다고 생각하지 않는다. 그러니 마지막 눈물바다는 감정이입이 안 되어서 공감이 힘들었고..",9,0,2026-02-20T14:16:49+09:00,the_kings_garden
River of Shadows,2.0,그냥 박지훈이 잘생겨서 성공한듯,9,0,2026-02-17T16:55:13+09:00,the_kings_garden
태인,2.0,"왜 이 영화에서 이 배우들이 열연하고 있는지 의문이었던
전설의 고향마냥 때되면 번개치고 비오는게 킹받음",9,0,2026-02-08T09:31:37+09:00,the_kings_garden
Curtis,2.0,"26.02.04

시도는 응원하지만 너무 기대를 많이 한 탓일까. 이토록 매력적인 역사적 배경과 인물이 이다지도 무감하게 느껴질 수 있다니. 영화를 보기 전의 단종이 훨씬 더 복합적으로 느껴진다.

배우가 연기를 선보일 때 너무 힘이 들어가고 튀면 보는 내내 함께 경직되고 작품에 몰입이 안된다는 것을 느꼈다. 완급 조절의 처절한 실패다. 단종의 역할이 너무 미미하고 평면적이지 않았나 싶은 생각이 든다. 오히려 담백하고 은은하게 연기하는 배우들로부터는 섬세한 굴곡과 감정선이 돋보였다. 드러내기 보단 배어나올 때의 은은함이 심금을 울리기도 하는 법이다.

나는 심도있는 감상가가 아니라서 여기서 울어라 하면 울고 웃어라 하면 웃는 관객인데도 매우 건조하게 봤다. 그 어떤 캐릭터도 깊은 울림을 주지 못했다. 맥이 빠진다. 나는 능숙한 직업 현장을 보고 싶었던 게 아니라 살아 숨쉬는 캐릭터 자체를 보고 싶었다. 그런 점에서 무지 아쉽다. 박지훈이 좀 더 많은 신을 연기했으면 나았을 것 같은 느낌이 든다. 애틋하기도 전에 영화가 끝나버렸다. 나는 각색된 역사가 아닌 배우들의 차력쇼를 봤다.",9,0,2026-02-04T20:26:39+09:00,the_kings_garden
zzyyyn,2.0,"관객을 설득시킬 의지가 전혀 없음. 서사와 스토리, 개연성은 도저히 찾아 볼 수 없고 그저 장항준이 넣고 싶은 장면들만 두서없이 나열해 놓음.
단종과 청령포 사람들의 유대감을 표현하겠다고 웃는 씬 대충 연달아 몇 개 보여주고 퉁치는 태도가 화가 나지 않을 수 없음. 그래놓고 홍위와 엄흥도 사이의 애틋함을 공감하라니 이건 뭐 관객을 동네 바보로 아는 수준.

조잡한 cg와 어색한 음악 효과는 내가 2026년의 영화를 보고 있는 게 맞는 지 계속해서 의심하게 했다..
어느 하나 제대로 된 게 없는 부족한 연출을 연기력으로 겨우겨우 끌고 가는 배우들이 안타까울 따름이었음.

감독은 영화가 흥행한 걸 자기 덕으로 오해하지 않기를. 제발. 장항준 때문에 천둥 ptsd 생김.

이 영화의 가장 문제점은 단종을 죽인 이와 엄흥도를 동일 인물로 묘사한 부분임. 홍위가 엄흥도에게 자신의 마지막을 부탁하는 장면은 정말 어이가 없었음… 슬프고 감동받는 씬이 아니라 그냥 같이 죽자는 꼴. 최악의 역사 왜곡이었다…

내가 이 영화를 돈 주고 봤다는 사실에 눈물이 차오름.",7,0,2026-02-26T22:47:49+09:00,the_kings_garden
🍫☀️,2.0,"왜 우는지 이해가 안돼요 감정선 설명을 못 받았어요
그리고 유해진님이 연기하신 인물이 이렇게까지 방정맞고 정신없는 인물이었어야 했는지 모르겠어요",7,0,2026-02-23T22:50:44+09:00,the_kings_garden
은개,2.0,"차에 타봐가 비의 최선이었듯 이것이 장항준의 최선인 듯하다. 앞으로를 기대할 수 없게 하는 처참한 평면성과 극악의 유치함.

""영화가 재밌으면 관객들은 극장으로 간다""라는 기사에 개같이 낚여버림..",6,0,2026-03-02T03:42:28+09:00,the_kings_garden
Taehee,2.0,"장항준 감독은 앞으로 예능에서만 보고싶음.
수준 낮은 CG와 유머 그리고 진절머리 나는 신파.
그 처참한 CG도 “네 상대는 나다”라는 상상을 초월한 유치한 대사와 씬 앞에서 잊혀질 정도로 엉망이었음.

제일 무서운 점은 손익분기점을 넘으며 이런 수준의 영화가 성공적이었다는 평가와 함께 비슷한 수준의 작품이 영화관에 또 걸리는 상황이 반복될 것 같다는 점임...",6,0,2026-02-18T14:47:41+09:00,the_kings_garden
다비,2.0,"이젠 명절영화까지 감독 개인의 취향만 가득 담긴 우울한 영상물을 봐야 하는가? 어디서 본 장면, 대사, 톤, 연출 하나하나 안 촌스러운 데가 없으며, cg는 10년 전 개봉한 부산행만 못한 수준이다. 이 정도면 발언권 낭낭하게 가진 탑배우들까지 공범이며 무슨 빽인진 모르겠으나 실력도 없는데 자꾸 투자받는 감독본인이 역적아닐까?",6,0,2026-02-16T18:09:39+09:00,the_kings_garden
자파없는 이아고,2.0,"박지훈 배우 가능성 맛보기, 사극 겉핥기.

_

자세한 후기는 영화 유튜브 ‘자파없는 이아고‘
<왕과 사는 남자> 후기 리뷰 영상에서 확인 가능.",6,0,2026-02-14T18:50:36+09:00,the_kings_garden
WONYOUNG,2.0,왕과 살았던 감자.,6,0,2026-02-05T22:42:04+09:00,the_kings_garden
딩딩,2.0,배우 연기만으로 2점짜리 영환데 단종아들맘 대거 양성한 죄로 1점 깎음,5,0,2026-02-22T22:35:12+09:00,the_kings_garden
남인서,2.0,영화가 너무 시끄럽다. 웃기려는데 안 웃기고 눈물 빼려고 별 짓 다하는데 감동적이지가 않음 보는 내내 너무 고통스러웠다,5,0,2026-02-08T21:03:34+09:00,the_kings_garden
박연주,2.0,하나 둘 셋 지구야 미안해,5,0,2026-02-07T12:59:24+09:00,the_kings_garden
영뮤공,2.0,"천만 축하드리는데
축하는 드리는데...",4,0,2026-03-06T20:49:21+09:00,the_kings_garden
버건디,2.0,내가 오달수를 왜 스크린에서 봐야하는건데 대체 왜........,4,0,2026-03-01T01:53:16+09:00,the_kings_garden
홀듀,2.0,"밤티하다
하지만 지훈이 얼굴에 추가점수 드립니다.",4,0,2026-02-16T18:48:27+09:00,the_kings_garden
지민,2.0,중간중간 밤티인 부분이 있겠거니 생각하긴 했는데 처음부터 끝까지 너무 통째로 밤티여서 놀랐어요 ㅠ 지루해서 나오고 싶었음... 단종이라는 인물을 잘 조명한 것만큼은 잘 해낸 지점인 듯,4,0,2026-02-15T21:23:23+09:00,the_kings_garden
piggy,2.0,"호랑이가 물러나야만 했던 왕위를 다시 되찾고자 하는 결심을 주는 장치인 건 알았으나 너무 뜬금없었다.
CG 아쉬운 거야 한국 영화니까 그러려니 한다 치고.

전개가 슉슉 생각보다 화면 전환이나 호흡이 빨랐다.
불필요한 부분들을 다 삭제했다면 괜찮았을까 생각해 봤지만 명절을 앞두고 가족 영화를 저격해서 만들려면 이렇게 할 수밖에 없지 않았을까 싶기도 하고.
어쨌든 확실히 오랜만에 가족들이랑 보기 좋은 영화 한 편 나왔다는 생각을 했다.

전형적인 한국 영화의 패턴답게 진중한 사극의 분위기에 감초 한 스푼.
근데 여기는 감초가 한 스푼이 아니라 영화 자체를 이끌어간다. 유해진 배우님이 정말 하드캐리를 했다.
유해진 배우님이 없었다면 영화가 높은 평가를 받았을까?
어떻게 보면 유해진 배우님이 등장하는 모든 영화는 다 비슷한 패턴대로 흘러가는데, 그걸 알면서도 보는 관객은 배우님의 원맨쇼를 사랑하는 건지도 모른다.

박지훈의 처연한 눈빛 연기가 약한 영웅 때보다 농익어서 별다른 대사가 없어도 관객의 마음을 아리게 만들었다.

한국 영화 정서에 크게 벗어나지 않고, 신파까지 착실하게.

이것저것 생각해보면 너무 아쉬운 영화였지만 재미 없지는 않았다.

하지만 역사를 이렇게까지 너무 각색해 버리면 일부 시청자들은 이걸 진실로 믿게 되니까 드라마든 영화든 적당히 각색했으면 좋뎄다.
-
2026.02.14",4,0,2026-02-14T22:41:50+09:00,the_kings_garden
아몬드푸레이크,2.0,"대한민국에 장항준 감독 만큼, 많은 기회를 받은 영화 감독이 있을까. 이제라도 하나 터져서 감독님께는 다행입니다만, 이런 영화가 선택 받는 세상이라니…
영화 보는 내내 가슴이 답답하더니 결국 담이 쌓여서 다음 날 병원에 갔다 왔습니다. 영화표 14000원, 병원비랑 약값 13700원, 총합 27700원 짜리 영화 잘 봤습니다.",3,0,2026-03-04T23:00:58+09:00,the_kings_garden
KyungMin Lee,2.0,"한국 관객 수준에 딱 맞는 저질 유머에 즙짜기
언제까지 봐야하냐 에휴

쪽팔리기 짝이 없는 개조선 역사
서양, 일본은 기술자 우대해서 인류문명을 발전시키는 와중에 개조선은 좁은 반도에서 지들끼리 거들먹거리고 징징대느라 아무것도 내세울 실적이 없는 개망신의 역사",3,0,2026-03-03T12:08:49+09:00,the_kings_garden
승혁,2.0,"왜그렇게 쳐울어대고 천만기대를 하는것일까
역대급 신파.
cg,각본가,스토리,연출 모든것이 엉망이었지만
박지훈의 연기와 미모에 1점",3,0,2026-02-25T23:09:10+09:00,the_kings_garden
